episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,1001000,1.0,-0.1827316,,4,0
2,1001001,0.99,4.0560054,,5,8
3,1001002,0.9801,2.95707461,,5,1
4,1001003,0.970299,3.98036015,,5,5
5,1001004,0.96059601,3.72604886,,4,3
6,1001005,0.95099005,3.87906604,,5,5
7,1001006,0.94148015,3.11505822,,5,5
8,1001007,0.93206535,2.76506825,,5,3
9,1001008,0.92274469,2.10425333,,5,5
10,1001009,0.91351725,3.59156178,,4,12
11,1001010,0.90438208,3.58847622,,4,3
12,1001011,0.89533825,1.755251,,5,5
13,1001012,0.88638487,2.08804352,,5,5
14,1001013,0.87752102,0.92187887,,5,3
15,1001014,0.86874581,3.9631028,,5,0
16,1001015,0.86005835,-0.00127172,,5,3
17,1001016,0.85145777,2.43617229,,4,12
18,1001017,0.84294319,2.99048975,,5,1
19,1001018,0.83451376,2.06338708,,5,3
20,1001019,0.82616862,2.76555796,,5,8
21,1001020,0.81790694,-0.02770148,,5,5
22,1001021,0.80972787,2.13231224,,5,0
23,1001022,0.80163059,3.91609609,,5,5
24,1001023,0.79361428,2.88157302,,4,0
25,1001024,0.78567814,2.70509502,,4,1
26,1001025,0.77782136,2.81974239,,4,5
27,1001026,0.77004315,2.22454474,,5,3
28,1001027,0.76234271,4.10607796,,5,3
29,1001028,0.75471929,2.81891726,,5,8
30,1001029,0.74717209,1.85486134,,5,0
31,1001030,0.73970037,1.9583127,,5,0
32,1001031,0.73230337,2.66500858,,4,1
33,1001032,0.72498034,0.63429272,,4,1
34,1001033,0.71773053,2.64183266,,4,8
35,1001034,0.71055323,3.76308375,,4,1
36,1001035,0.70344769,2.91310439,,4,5
37,1001036,0.69641322,4.01057913,,5,5
38,1001037,0.68944909,3.0059152,,5,0
39,1001038,0.6825546,3.715963,,4,0
40,1001039,0.67572905,1.83534213,,5,3
41,1001040,0.66897176,1.10894095,,5,3
42,1001041,0.66228204,4.04899403,,5,8
43,1001042,0.65565922,1.9869077,,5,5
44,1001043,0.64910263,2.10143986,,5,3
45,1001044,0.6426116,2.85083039,,4,1
46,1001045,0.63618549,3.94273395,,5,12
47,1001046,0.62982363,-0.06624035,,5,5
48,1001047,0.62352539,2.82274958,,4,3
49,1001048,0.61729014,0.13311692,,5,12
50,1001049,0.61111724,2.85057004,,4,8
51,1001050,0.60500607,2.03465711,,5,3
52,1001051,0.59895601,1.89849268,,5,8
53,1001052,0.59296645,3.85795207,,4,5
54,1001053,0.58703678,0.95356518,,5,8
55,1001054,0.58116641,4.02649039,,5,3
56,1001055,0.57535475,-0.06026868,,5,1
57,1001056,0.5696012,0.69857142,,4,5
58,1001057,0.56390519,2.182917,,5,3
59,1001058,0.55826614,2.64846851,,4,12
60,1001059,0.55268348,2.91435222,,5,8
61,1001060,0.54715664,1.98269575,,5,1
62,1001061,0.54168508,2.99867145,,5,8
63,1001062,0.53626823,2.51318426,,4,5
64,1001063,0.53090554,2.02246414,,4,8
65,1001064,0.52559649,4.11242169,,5,1
66,1001065,0.52034052,2.01241463,,5,3
67,1001066,0.51513712,3.83680054,,4,0
68,1001067,0.50998575,2.91896477,,5,8
69,1001068,0.50488589,4.00547975,,5,12
70,1001069,0.49983703,2.00302097,,5,3
71,1001070,0.49483866,3.94736533,,5,0
72,1001071,0.48989027,1.9313772,,5,12
73,1001072,0.48499137,1.1423309,,5,5
74,1001073,0.48014146,1.56488894,,4,12
75,1001074,0.47534004,1.11107409,,5,5
76,1001075,0.47058664,2.17258677,,5,1
77,1001076,0.46588078,0.90904459,,5,3
78,1001077,0.46122197,2.97830239,,5,1
79,1001078,0.45660975,0.66147186,,5,0
80,1001079,0.45204365,2.16931589,,5,0
81,1001080,0.44752321,3.8563164,,5,5
82,1001081,0.44304798,1.13526079,,5,1
83,1001082,0.4386175,2.02679917,,5,0
84,1001083,0.43423133,2.14680393,,5,1
85,1001084,0.42988901,0.86980298,,5,8
86,1001085,0.42559012,0.92804424,,5,8
87,1001086,0.42133422,2.98992701,,5,12
88,1001087,0.41712088,0.87224891,,5,3
89,1001088,0.41294967,0.81552579,,5,5
90,1001089,0.40882017,-0.05207313,,5,0
91,1001090,0.40473197,0.25886994,,5,0
92,1001091,0.40068465,4.03843577,,5,12
93,1001092,0.39667781,3.05846334,,5,1
94,1001093,0.39271103,1.90995107,,4,8
95,1001094,0.38878392,1.81868607,,5,5
96,1001095,0.38489608,1.89684358,,5,3
97,1001096,0.38104712,-0.18122081,,5,5
98,1001097,0.37723665,4.07116579,,5,5
99,1001098,0.37346428,2.1623972,,5,8
100,1001099,0.36972964,2.8503979,,4,3
101,1001100,0.36603234,3.76021402,,4,1
102,1001101,0.36237202,2.94729727,,5,1
103,1001102,0.3587483,1.99987876,,5,12
104,1001103,0.35516081,2.64311706,,4,1
105,1001104,0.35160921,3.02980721,,5,3
106,1001105,0.34809311,2.74520948,1.18305469,5,0
107,1001106,0.34461218,3.03647489,1.14541391,5,0
108,1001107,0.34116606,-1.14118808,1.0011307,5,5
109,1001108,0.3377544,4.06819285,1.09653659,5,3
110,1001109,0.33437686,2.7398828,1.19122519,5,12
111,1001110,0.33103309,3.6831733,1.07696307,4,12
112,1001111,0.32772276,3.66823639,1.03113396,4,5
113,1001112,0.32444553,2.03613251,0.9170796,5,0
114,1001113,0.32120107,1.83312085,0.84404017,4,0
115,1001114,0.31798906,1.93684273,1.00393556,5,8
116,1001115,0.31480917,1.0660852,1.10544451,5,3
117,1001116,0.31166108,3.95245677,1.04436462,5,3
118,1001117,0.30854447,-0.77680633,0.93269342,5,3
119,1001118,0.30545903,1.83962157,0.74002674,5,5
120,1001119,0.30240444,0.98950495,0.69855905,5,5
121,1001120,0.29938039,1.85793719,0.66121589,5,12
122,1001121,0.29638659,2.96667662,0.71213211,5,0
123,1001122,0.29342272,0.00964201,0.78831601,5,0
124,1001123,0.29048849,1.1517573,1.06235418,4,0
125,1001124,0.28758361,2.54445782,1.03258124,4,0
126,1001125,0.28470777,1.46139897,0.93646985,4,0
127,1001126,0.2818607,-0.14047487,0.84220943,5,12
128,1001127,0.27904209,1.91348905,0.70031613,4,1
129,1001128,0.27625167,3.18306185,0.76393592,5,12
130,1001129,0.27348915,2.5453681,0.74624641,4,5
131,1001130,0.27075426,2.8772946,0.74554515,4,8
132,1001131,0.26804672,2.98245478,0.87625535,5,8
133,1001132,0.26536625,-0.44151185,0.95046668,5,5
134,1001133,0.26271259,1.76919676,0.81361098,5,12
135,1001134,0.26008546,3.11652095,0.64347687,5,1
136,1001135,0.25748461,0.74694573,0.57092994,5,3
137,1001136,0.25490976,2.52244375,0.56523021,4,0
138,1001137,0.25236066,3.96150985,0.8144545,5,0
139,1001138,0.24983706,1.92545108,0.73663791,5,3
140,1001139,0.24733869,2.82898426,0.83908129,4,5
141,1001140,0.2448653,1.49889991,0.88466898,4,0
142,1001141,0.24241665,2.50530101,0.8640108,4,0
143,1001142,0.23999248,2.61427399,0.72213517,4,1
144,1001143,0.23759255,1.73976579,0.65511744,5,3
145,1001144,0.23521663,2.99838848,0.61053172,5,12
146,1001145,0.23286446,2.91751065,0.57339264,4,5
147,1001146,0.23053582,2.80070791,0.67954177,4,0
148,1001147,0.22823046,1.96660917,0.75519408,4,0
149,1001148,0.22594816,1.58085628,0.79815008,4,1
150,1001149,0.22368867,2.00566178,0.72580222,5,5
151,1001150,0.22145179,3.85741571,0.73411771,5,5
152,1001151,0.21923727,2.09644984,0.75713255,5,12
153,1001152,0.2170449,1.87744555,0.72884043,5,12
154,1001153,0.21487445,1.04307523,0.82221256,5,5
155,1001154,0.2127257,4.00732629,0.61009067,5,5
156,1001155,0.21059845,2.97339277,0.61445076,5,1
157,1001156,0.20849246,0.99648244,0.66333076,5,12
158,1001157,0.20640754,3.1705782,0.6455977,5,8
159,1001158,0.20434346,1.70409632,0.61687233,5,1
160,1001159,0.20230003,2.82188713,0.59929745,5,3
161,1001160,0.20027703,4.04519467,0.64449266,5,12
162,1001161,0.19827426,1.83101449,0.53766599,5,12
163,1001162,0.19629151,1.70193722,0.53799786,5,3
164,1001163,0.1943286,1.64893271,0.57660294,5,12
165,1001164,0.19238531,3.82906563,0.56830417,5,5
166,1001165,0.19046146,3.65610209,0.51656107,4,3
167,1001166,0.18855685,2.73550796,0.5838086,5,8
168,1001167,0.18667128,1.80744347,0.41888713,4,12
169,1001168,0.18480456,-0.01152884,0.59932086,5,12
170,1001169,0.18295652,2.07457222,0.56482956,5,12
171,1001170,0.18112695,1.75200892,0.59305912,4,1
172,1001171,0.17931568,1.08721933,0.5269539,5,0
173,1001172,0.17752253,3.7916039,0.5483828,4,12
174,1001173,0.1757473,2.73795761,0.50911607,5,8
175,1001174,0.17398983,1.92155116,0.5362772,5,5
176,1001175,0.17224993,2.71309268,0.46708673,4,0
177,1001176,0.17052743,1.06546974,0.48075557,4,5
178,1001177,0.16882216,0.64247564,0.49406385,4,0
179,1001178,0.16713394,3.05170078,0.57226587,4,8
180,1001179,0.1654626,0.8018217,0.56218721,5,3
181,1001180,0.16380797,1.73522924,0.52680918,4,0
182,1001181,0.16216989,3.72449093,0.45226527,4,1
183,1001182,0.16054819,-0.16603607,0.48036471,5,8
184,1001183,0.15894271,2.9754555,0.5061453,4,0
185,1001184,0.15735328,3.70373279,0.52337945,4,3
186,1001185,0.15577975,0.72721736,0.43433598,4,3
187,1001186,0.15422195,1.0535426,0.51399703,5,12
188,1001187,0.15267973,1.66321021,0.45801328,4,12
189,1001188,0.15115293,1.74001793,0.50907097,4,8
190,1001189,0.14964141,2.74895844,0.47251948,4,8
191,1001190,0.14814499,2.45241141,0.54943125,4,8
192,1001191,0.14666354,3.01038925,0.48732405,5,12
193,1001192,0.14519691,2.86005488,0.5629217,4,8
194,1001193,0.14374494,0.65542813,0.70085071,4,3
195,1001194,0.14230749,1.91487358,0.38932211,4,3
196,1001195,0.14088441,2.79881613,0.48916584,4,3
197,1001196,0.13947557,3.76196961,0.44928174,4,5
198,1001197,0.13808081,3.72715018,0.35004788,4,1
199,1001198,0.1367,3.96454358,0.34772891,5,0
200,1001199,0.135333,3.72446262,0.34118416,4,1
201,1001200,0.13397967,2.835473,0.32641453,4,3
202,1001201,0.13263988,2.79021665,0.36737521,4,1
203,1001202,0.13131348,2.90841524,0.31940251,4,1
204,1001203,0.13000034,1.8532733,0.34875989,5,12
205,1001204,0.12870034,3.9481638,0.31880015,5,12
206,1001205,0.12741334,3.03623726,0.26440141,4,5
207,1001206,0.1261392,0.67211435,0.28986548,5,12
208,1001207,0.12487781,2.45203322,0.28425814,4,8
209,1001208,0.12362903,1.04115472,0.27656537,4,5
210,1001209,0.12239274,3.73144173,0.27504236,4,1
211,1001210,0.12116882,3.14610899,0.29673885,5,12
212,1001211,0.11995713,1.91730514,0.2632728,4,1
213,1001212,0.11875756,3.73249648,0.3033083,4,12
214,1001213,0.11756998,3.83751635,0.31420653,4,5
215,1001214,0.11639428,1.6410075,0.24167793,4,8
216,1001215,0.11523034,3.81809373,0.31987432,4,0
217,1001216,0.11407804,2.59318962,0.32210578,4,3
218,1001217,0.11293725,1.10221981,0.27718168,4,5
219,1001218,0.11180788,1.96383512,0.26956969,5,3
220,1001219,0.1106898,3.90545313,0.27475075,5,5
221,1001220,0.10958291,2.91184684,0.26377938,4,1
222,1001221,0.10848708,1.07072506,0.27961463,5,5
223,1001222,0.10740221,2.02358221,0.24796666,5,12
224,1001223,0.10632818,1.94934689,0.24596591,4,3
225,1001224,0.1052649,1.42412473,0.27452856,4,12
226,1001225,0.10421225,3.67696716,0.29006481,4,3
227,1001226,0.10317013,3.02237365,0.28318988,5,5
228,1001227,0.10213843,1.55509783,0.26934781,4,0
229,1001228,0.10111704,2.85711347,0.26933972,4,5
230,1001229,0.10010587,3.71719311,0.279075,4,1
231,1001230,0.09910482,1.72101783,0.24528774,4,1
232,1001231,0.09811377,3.77453823,0.28903839,4,5
233,1001232,0.09713263,2.80643981,0.25491942,4,5
234,1001233,0.0961613,1.74101054,0.22615704,4,5
235,1001234,0.09519969,2.83273833,0.22336647,4,3
236,1001235,0.09424769,1.68282028,0.25289411,4,1
237,1001236,0.09330522,2.96514461,0.2066942,4,5
238,1001237,0.09237216,1.94999243,0.25330959,4,12
239,1001238,0.09144844,1.98719599,0.24563834,4,5
240,1001239,0.09053396,2.53145705,0.22604628,4,5
241,1001240,0.08962862,2.03255053,0.59203116,5,12
242,1001241,0.08873233,2.43004395,0.27380814,4,12
243,1001242,0.08784501,3.74023234,0.35799566,4,8
