episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,1301000,1.0,2.15518209,,5,3
2,1301001,0.99,3.71445229,,4,1
3,1301002,0.9801,1.70015065,,4,5
4,1301003,0.970299,1.88984021,,5,0
5,1301004,0.96059601,2.83845914,,4,5
6,1301005,0.95099005,2.94882994,,4,8
7,1301006,0.94148015,-0.17433169,,5,1
8,1301007,0.93206535,1.91306564,,5,3
9,1301008,0.92274469,2.89130971,,4,8
10,1301009,0.91351725,2.91654833,,5,5
11,1301010,0.90438208,-0.08512578,,5,1
12,1301011,0.89533825,2.93742585,,4,5
13,1301012,0.88638487,2.47307587,,4,5
14,1301013,0.87752102,3.77669055,,4,0
15,1301014,0.86874581,3.62277977,,4,0
16,1301015,0.86005835,3.05714004,,5,12
17,1301016,0.85145777,0.90470509,,5,8
18,1301017,0.84294319,3.7196401,,4,12
19,1301018,0.83451376,2.76855575,,4,0
20,1301019,0.82616862,3.98198607,,5,3
21,1301020,0.81790694,1.72626196,,5,8
22,1301021,0.80972787,2.62897532,,4,8
23,1301022,0.80163059,1.89334589,,5,3
24,1301023,0.79361428,3.8959092,,5,1
25,1301024,0.78567814,1.04456323,,4,12
26,1301025,0.77782136,1.45032333,,4,12
27,1301026,0.77004315,2.07092205,,5,12
28,1301027,0.76234271,-0.15522825,,5,12
29,1301028,0.75471929,2.93620008,,5,0
30,1301029,0.74717209,0.48040925,,4,1
31,1301030,0.73970037,1.9518983,,5,1
32,1301031,0.73230337,2.80411902,,5,8
33,1301032,0.72498034,1.92553969,,5,8
34,1301033,0.71773053,1.92277112,,5,12
35,1301034,0.71055323,3.64537017,,4,5
36,1301035,0.70344769,-0.09820254,,5,0
37,1301036,0.69641322,0.03392057,,5,1
38,1301037,0.68944909,0.46412877,,4,5
39,1301038,0.6825546,2.00226916,,5,8
40,1301039,0.67572905,2.50382877,,4,0
41,1301040,0.66897176,0.9360327,,5,0
42,1301041,0.66228204,2.69821467,,4,0
43,1301042,0.65565922,2.11289499,,5,8
44,1301043,0.64910263,-1.15638086,,5,5
45,1301044,0.6426116,2.76149343,,4,1
46,1301045,0.63618549,2.55719017,,4,0
47,1301046,0.62982363,1.04771747,,5,5
48,1301047,0.62352539,2.17276951,,5,3
49,1301048,0.61729014,2.97701162,,5,0
50,1301049,0.61111724,2.89002903,,5,5
51,1301050,0.60500607,2.04558393,,5,1
52,1301051,0.59895601,1.90687999,,5,12
53,1301052,0.59296645,3.12691537,,5,5
54,1301053,0.58703678,3.02071114,,5,1
55,1301054,0.58116641,1.00065235,,5,12
56,1301055,0.57535475,-0.05741432,,5,1
57,1301056,0.5696012,1.99771242,,4,8
58,1301057,0.56390519,2.03606904,,5,8
59,1301058,0.55826614,2.00665573,,5,5
60,1301059,0.55268348,3.83258104,,4,12
61,1301060,0.54715664,1.97867232,,5,8
62,1301061,0.54168508,1.75471954,,4,12
63,1301062,0.53626823,-1.12759408,,5,8
64,1301063,0.53090554,2.8728339,,5,12
65,1301064,0.52559649,2.80932238,,5,12
66,1301065,0.52034052,3.07902748,,5,8
67,1301066,0.51513712,1.97590379,,5,3
68,1301067,0.50998575,1.05994663,,5,1
69,1301068,0.50488589,2.89945168,,5,0
70,1301069,0.49983703,1.81351003,,4,12
71,1301070,0.49483866,2.9636729,,5,5
72,1301071,0.48989027,1.82229166,,5,1
73,1301072,0.48499137,2.1374765,,5,5
74,1301073,0.48014146,3.08673012,,5,1
75,1301074,0.47534004,0.93220894,,5,1
76,1301075,0.47058664,2.81435814,,4,12
77,1301076,0.46588078,2.98762514,,5,8
78,1301077,0.46122197,1.87798473,,5,0
79,1301078,0.45660975,4.0643538,,5,5
80,1301079,0.45204365,2.91744606,,5,1
81,1301080,0.44752321,3.12214084,,5,5
82,1301081,0.44304798,3.08871255,,5,3
83,1301082,0.4386175,0.23264841,,5,0
84,1301083,0.43423133,2.90219311,,5,12
85,1301084,0.42988901,2.91775077,,5,0
86,1301085,0.42559012,0.70928849,,4,0
87,1301086,0.42133422,3.86684743,,4,0
88,1301087,0.41712088,2.09181422,,5,0
89,1301088,0.41294967,-1.07020157,,5,0
90,1301089,0.40882017,2.8780751,,5,8
91,1301090,0.40473197,1.98482687,,4,0
92,1301091,0.40068465,3.90918521,,5,0
93,1301092,0.39667781,1.97824825,,5,3
94,1301093,0.39271103,0.82759833,,5,1
95,1301094,0.38878392,2.86839808,,4,8
96,1301095,0.38489608,1.56019544,,4,0
97,1301096,0.38104712,4.03178081,,5,5
98,1301097,0.37723665,2.03697307,,5,12
99,1301098,0.37346428,-0.05151467,,5,12
100,1301099,0.36972964,0.71756756,,5,12
101,1301100,0.36603234,1.89227048,,5,0
102,1301101,0.36237202,3.90302569,,5,12
103,1301102,0.3587483,4.01077443,,5,1
104,1301103,0.35516081,1.79538422,,5,0
105,1301104,0.35160921,-0.2075059,,5,3
106,1301105,0.34809311,2.79340654,,5,1
107,1301106,0.34461218,4.05977518,1.38791127,5,12
108,1301107,0.34116606,2.61948455,1.09851474,4,3
109,1301108,0.3377544,2.65772553,1.40811849,4,1
110,1301109,0.33437686,2.80397026,1.40376213,4,12
111,1301110,0.33103309,2.80006506,1.28756055,4,8
112,1301111,0.32772276,2.89961739,1.27179059,4,1
113,1301112,0.32444553,2.76176643,1.2913464,4,12
114,1301113,0.32120107,2.80894215,1.15921614,5,12
115,1301114,0.31798906,1.88899132,1.1336478,4,1
116,1301115,0.31480917,0.80213173,1.23113397,4,0
117,1301116,0.31166108,3.73233817,0.98382975,4,8
118,1301117,0.30854447,0.15355242,0.9645817,5,8
119,1301118,0.30545903,1.81442494,1.02641969,5,5
120,1301119,0.30240444,2.01841322,1.01692022,5,12
121,1301120,0.29938039,4.07943238,1.07661263,5,0
122,1301121,0.29638659,3.00813685,0.96745905,5,5
123,1301122,0.29342272,1.98580289,0.88678399,5,8
124,1301123,0.29048849,2.87523704,0.82795858,5,1
125,1301124,0.28758361,2.93585795,0.91671207,5,5
126,1301125,0.28470777,0.68173735,1.04806061,5,1
127,1301126,0.2818607,3.67650064,0.94030368,4,0
128,1301127,0.27904209,3.75479264,1.06712088,4,0
129,1301128,0.27625167,2.46721102,0.89514118,4,3
130,1301129,0.27348915,-0.18369828,0.84129488,5,8
131,1301130,0.27075426,2.83745479,0.82820069,5,5
132,1301131,0.26804672,3.03329268,0.8113799,5,3
133,1301132,0.26536625,1.21379608,0.89832066,5,5
134,1301133,0.26271259,1.97976536,0.94876562,4,1
135,1301134,0.26008546,2.83580077,0.87801506,4,3
136,1301135,0.25748461,2.14020327,0.9379776,5,1
137,1301136,0.25490976,1.89139592,0.82844292,5,12
138,1301137,0.25236066,0.00894398,0.90223069,5,1
139,1301138,0.24983706,1.93602781,0.85890032,5,0
140,1301139,0.24733869,3.03844108,0.79578292,5,5
141,1301140,0.2448653,1.65953069,0.81130991,5,5
142,1301141,0.24241665,1.04782945,0.71994069,5,1
143,1301142,0.23999248,4.01955144,0.84237562,5,1
144,1301143,0.23759255,2.71982565,0.77895044,4,12
145,1301144,0.23521663,-1.14392466,0.78987484,5,8
146,1301145,0.23286446,3.72957771,0.75882642,4,5
147,1301146,0.23053582,2.77971444,0.8427469,5,1
148,1301147,0.22823046,2.47692798,0.71253195,4,12
149,1301148,0.22594816,2.53391581,0.68773009,4,5
150,1301149,0.22368867,2.67590906,0.74481541,4,3
151,1301150,0.22145179,3.6673011,1.08392896,4,5
