episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,301000,1.0,2.92705611,,4,5
2,301001,0.99,2.78477091,,5,3
3,301002,0.9801,0.80891269,,5,8
4,301003,0.970299,3.62234208,,4,12
5,301004,0.96059601,2.69069139,,4,8
6,301005,0.95099005,3.0423925,,5,0
7,301006,0.94148015,1.53324715,,4,8
8,301007,0.93206535,1.68343472,,5,1
9,301008,0.92274469,0.67769619,,4,8
10,301009,0.91351725,3.06348517,,5,1
11,301010,0.90438208,2.48763335,,4,8
12,301011,0.89533825,-0.2811583,,5,8
13,301012,0.88638487,2.05547912,,5,8
14,301013,0.87752102,1.68704639,,4,1
15,301014,0.86874581,1.55718169,,5,1
16,301015,0.86005835,1.07173036,,5,0
17,301016,0.85145777,2.63227246,,4,12
18,301017,0.84294319,4.05705942,,5,8
19,301018,0.83451376,1.75828157,,4,3
20,301019,0.82616862,3.73886095,,4,12
21,301020,0.81790694,2.74788872,,4,12
22,301021,0.80972787,2.91432965,,5,8
23,301022,0.80163059,1.18958213,,5,0
24,301023,0.79361428,2.93747515,,4,3
25,301024,0.78567814,2.74907031,,5,0
26,301025,0.77782136,2.99879226,,4,1
27,301026,0.77004315,1.57386288,,4,5
28,301027,0.76234271,3.75416494,,4,5
29,301028,0.75471929,3.6735432,,4,1
30,301029,0.74717209,3.98493296,,5,5
31,301030,0.73970037,0.91693544,,5,8
32,301031,0.73230337,0.69299021,,4,0
33,301032,0.72498034,2.86891894,,4,8
34,301033,0.71773053,2.02274269,,4,0
35,301034,0.71055323,3.29490017,,5,3
36,301035,0.70344769,2.93139938,,5,0
37,301036,0.69641322,1.86104982,,4,12
38,301037,0.68944909,1.8681657,,4,0
39,301038,0.6825546,-0.20815099,,5,12
40,301039,0.67572905,1.82353921,,5,12
41,301040,0.66897176,2.79285596,,4,8
42,301041,0.66228204,1.81956767,,5,0
43,301042,0.65565922,3.71044335,,4,0
44,301043,0.64910263,2.07398244,,5,8
45,301044,0.6426116,2.00066786,,5,12
46,301045,0.63618549,2.74651383,,4,3
47,301046,0.62982363,3.13070492,,5,3
48,301047,0.62352539,1.19227382,,5,0
49,301048,0.61729014,1.51273163,,4,5
50,301049,0.61111724,2.6888621,,4,5
51,301050,0.60500607,3.96317029,,5,1
52,301051,0.59895601,2.88086268,,4,5
53,301052,0.59296645,2.44794374,,4,3
54,301053,0.58703678,1.77983135,,4,8
55,301054,0.58116641,0.81698367,,5,1
56,301055,0.57535475,2.62362293,,4,3
57,301056,0.5696012,2.08775139,,5,3
58,301057,0.56390519,2.75519846,,4,5
59,301058,0.55826614,0.77199059,,5,3
60,301059,0.55268348,2.51422229,,4,8
61,301060,0.54715664,3.19141371,,4,5
62,301061,0.54168508,0.93010652,,5,3
63,301062,0.53626823,2.59498226,,4,12
64,301063,0.53090554,3.81066955,,4,5
65,301064,0.52559649,3.90798597,,5,0
