episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,401000,1.0,1.8119762,,5,0
2,401001,0.99,-0.02103897,,5,12
3,401002,0.9801,1.85033502,,4,0
4,401003,0.970299,1.5642304,,4,12
5,401004,0.96059601,1.64080427,,4,1
6,401005,0.95099005,1.82602145,,4,1
7,401006,0.94148015,4.02533741,,5,3
8,401007,0.93206535,1.73539379,,4,8
9,401008,0.92274469,3.73169882,,4,1
10,401009,0.91351725,2.87992955,,5,8
11,401010,0.90438208,2.54843047,,4,0
12,401011,0.89533825,-0.09775666,,5,1
13,401012,0.88638487,2.72282404,,4,0
14,401013,0.87752102,3.81400357,,4,12
15,401014,0.86874581,3.60180572,,4,0
16,401015,0.86005835,3.0158303,,4,3
17,401016,0.85145777,1.82768829,,4,1
18,401017,0.84294319,2.72708685,,4,3
19,401018,0.83451376,1.73374755,,4,3
20,401019,0.82616862,2.55340652,,4,5
21,401020,0.81790694,1.82129855,,4,3
22,401021,0.80972787,0.71329142,,4,5
23,401022,0.80163059,2.97013637,,5,3
24,401023,0.79361428,3.65538936,,4,8
25,401024,0.78567814,0.80153278,,4,3
26,401025,0.77782136,1.65693354,,4,3
27,401026,0.77004315,2.88136897,,4,8
28,401027,0.76234271,2.40550048,,4,12
29,401028,0.75471929,3.65558094,,4,5
30,401029,0.74717209,0.94158023,,5,12
31,401030,0.73970037,3.03222471,,5,8
32,401031,0.73230337,2.04163673,,5,8
33,401032,0.72498034,2.8346847,,4,8
34,401033,0.71773053,3.67421472,,4,1
35,401034,0.71055323,2.86923419,,4,5
36,401035,0.70344769,2.76344916,,4,1
37,401036,0.69641322,2.0428086,,5,0
38,401037,0.68944909,3.73167055,,4,0
39,401038,0.6825546,-1.25968992,,5,1
40,401039,0.67572905,2.94538454,,5,3
41,401040,0.66897176,3.98155518,,5,12
42,401041,0.66228204,0.69773403,,4,8
43,401042,0.65565922,2.75620786,,4,0
44,401043,0.64910263,3.8547058,,4,0
45,401044,0.6426116,1.48309205,,4,0
46,401045,0.63618549,2.06555007,,4,3
47,401046,0.62982363,2.94576912,,5,0
48,401047,0.62352539,1.71609544,,5,8
49,401048,0.61729014,2.83624019,,4,5
50,401049,0.61111724,2.58534329,,4,0
51,401050,0.60500607,1.83394788,,4,12
52,401051,0.59895601,2.70805693,,4,3
53,401052,0.59296645,1.68930382,,4,1
54,401053,0.58703678,2.84818903,,4,8
55,401054,0.58116641,3.77461875,,4,5
56,401055,0.57535475,3.67729627,,4,3
57,401056,0.5696012,1.8623445,,4,8
58,401057,0.56390519,2.95680839,,4,3
59,401058,0.55826614,1.61479002,,4,0
60,401059,0.55268348,1.82986799,,4,5
61,401060,0.54715664,2.92669315,,4,3
62,401061,0.54168508,2.52558678,,4,1
63,401062,0.53626823,-1.02843371,,5,3
64,401063,0.53090554,1.98117211,,4,3
65,401064,0.52559649,3.69092485,,4,8
66,401065,0.52034052,3.01329428,,4,3
67,401066,0.51513712,2.69024305,,4,1
68,401067,0.50998575,1.84352178,,4,5
69,401068,0.50488589,2.51114291,,4,3
70,401069,0.49983703,2.78905788,,4,5
71,401070,0.49483866,3.94229518,,5,5
72,401071,0.48989027,3.9725525,,5,1
73,401072,0.48499137,3.68417454,,4,8
74,401073,0.48014146,2.57876478,,4,0
75,401074,0.47534004,1.69428937,,4,3
76,401075,0.47058664,2.93314127,,4,3
77,401076,0.46588078,3.79391358,,4,5
78,401077,0.46122197,2.61768836,,4,5
79,401078,0.45660975,2.99120457,,4,8
80,401079,0.45204365,2.92143357,,4,1
81,401080,0.44752321,2.94453923,,4,8
82,401081,0.44304798,1.53950326,,4,5
83,401082,0.4386175,2.92534447,,4,8
84,401083,0.43423133,3.70611752,,4,0
85,401084,0.42988901,1.82909969,,4,1
86,401085,0.42559012,2.70593901,,4,1
87,401086,0.42133422,1.70228509,,4,0
88,401087,0.41712088,2.79432619,,4,5
89,401088,0.41294967,3.65901961,,4,12
90,401089,0.40882017,2.91154915,,4,12
91,401090,0.40473197,3.69395357,,4,0
92,401091,0.40068465,3.96555339,,5,12
93,401092,0.39667781,0.73723112,,4,3
94,401093,0.39271103,0.79236995,,4,1
95,401094,0.38878392,3.74526484,,4,8
96,401095,0.38489608,2.72421832,,4,5
97,401096,0.38104712,2.81083475,,4,12
98,401097,0.37723665,2.99098751,,4,0
99,401098,0.37346428,1.92500905,,4,12
100,401099,0.36972964,2.88632283,,4,12
101,401100,0.36603234,1.75695335,,4,5
102,401101,0.36237202,1.49189848,,4,5
103,401102,0.3587483,3.67651019,,4,0
104,401103,0.35516081,1.91259516,,4,8
105,401104,0.35160921,1.77169445,,5,1
106,401105,0.34809311,3.02921769,,4,12
107,401106,0.34461218,0.79209826,,5,0
108,401107,0.34116606,3.86151333,,4,8
109,401108,0.3377544,1.57830917,,4,1
110,401109,0.33437686,0.76047672,,4,8
111,401110,0.33103309,0.61049378,,4,8
112,401111,0.32772276,2.77143251,,5,5
113,401112,0.32444553,3.70348724,,4,5
114,401113,0.32120107,3.55697513,,4,12
115,401114,0.31798906,1.03287236,,4,1
116,401115,0.31480917,3.7549314,,4,3
117,401116,0.31166108,0.57226865,,4,0
118,401117,0.30854447,2.82245816,,4,12
119,401118,0.30545903,0.60478332,,4,1
120,401119,0.30240444,3.68042709,0.58806612,4,1
121,401120,0.29938039,2.68749812,0.65183061,4,8
122,401121,0.29638659,1.49173093,0.39756245,4,8
123,401122,0.29342272,2.76752219,0.40500424,5,0
124,401123,0.29048849,3.92079376,0.40152172,5,3
125,401124,0.28758361,1.88733552,0.34868006,4,0
126,401125,0.28470777,1.94753003,0.32608976,5,3
127,401126,0.2818607,2.72707526,0.31068904,5,0
128,401127,0.27904209,-0.24825057,0.31932168,5,1
129,401128,0.27625167,2.89880925,0.30983947,5,1
130,401129,0.27348915,1.60034077,0.2902529,4,8
131,401130,0.27075426,2.71947972,0.33129671,5,1
132,401131,0.26804672,2.79534867,0.33265672,5,5
133,401132,0.26536625,2.06747339,0.31256689,5,5
134,401133,0.26271259,3.74780913,0.3466617,4,0
135,401134,0.26008546,2.71856141,0.30272005,4,3
136,401135,0.25748461,3.8900073,0.3141109,5,3
137,401136,0.25490976,2.99532593,0.24726355,4,12
138,401137,0.25236066,2.66766018,0.24338315,4,0
139,401138,0.24983706,1.11797205,0.30175148,5,12
