episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,1401000,1.0,0.96189835,,5,12
2,1401001,0.99,1.79908078,,5,3
3,1401002,0.9801,1.98582497,,4,5
4,1401003,0.970299,2.09669813,,5,3
5,1401004,0.96059601,-0.35314117,,5,3
6,1401005,0.95099005,3.70431734,,4,5
7,1401006,0.94148015,3.06845193,,5,1
8,1401007,0.93206535,0.00175524,,5,1
9,1401008,0.92274469,3.69084493,,4,5
10,1401009,0.91351725,2.63020652,,4,0
11,1401010,0.90438208,3.07749173,,5,8
12,1401011,0.89533825,2.48575353,,4,12
13,1401012,0.88638487,0.78510117,,5,0
14,1401013,0.87752102,2.54523444,,4,12
15,1401014,0.86874581,3.07744019,,5,5
16,1401015,0.86005835,3.04736035,,5,12
17,1401016,0.85145777,2.10659892,,5,8
18,1401017,0.84294319,3.66652183,,4,0
19,1401018,0.83451376,2.97157193,,4,0
20,1401019,0.82616862,0.73019669,,5,5
21,1401020,0.81790694,2.93798727,,5,3
22,1401021,0.80972787,-0.11653423,,5,1
23,1401022,0.80163059,3.02486512,,5,5
24,1401023,0.79361428,0.8059319,,4,12
25,1401024,0.78567814,3.845542,,4,1
26,1401025,0.77782136,1.01679362,,5,3
27,1401026,0.77004315,0.89493852,,5,3
28,1401027,0.76234271,1.19288007,,5,0
29,1401028,0.75471929,2.7976746,,5,12
30,1401029,0.74717209,2.91620503,,4,12
31,1401030,0.73970037,2.05299131,,5,12
32,1401031,0.73230337,1.89067052,,4,12
33,1401032,0.72498034,1.78801221,,4,12
34,1401033,0.71773053,3.63357536,,4,8
35,1401034,0.71055323,2.98811557,,5,0
36,1401035,0.70344769,0.90659616,,5,0
37,1401036,0.69641322,1.57795204,,4,3
38,1401037,0.68944909,0.92787667,,4,3
39,1401038,0.6825546,2.91326007,,4,8
40,1401039,0.67572905,2.08424072,,4,5
41,1401040,0.66897176,2.8277442,,4,8
42,1401041,0.66228204,3.66557197,,4,1
43,1401042,0.65565922,0.59783892,,4,1
