episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,101000,1.0,3.66277488,,4,5
2,101001,0.99,2.75162935,,5,12
3,101002,0.9801,2.96198962,,4,1
4,101003,0.970299,3.64516012,,4,5
5,101004,0.96059601,0.77281643,,4,3
6,101005,0.95099005,2.68616053,,4,3
7,101006,0.94148015,1.72518375,,4,3
8,101007,0.93206535,2.56412942,,4,1
9,101008,0.92274469,1.94588975,,5,0
10,101009,0.91351725,2.84565468,,4,8
11,101010,0.90438208,2.79107016,,4,12
12,101011,0.89533825,3.01170306,,5,5
13,101012,0.88638487,1.05623641,,5,12
14,101013,0.87752102,0.78502757,,5,3
15,101014,0.86874581,2.92756639,,5,5
16,101015,0.86005835,1.02900838,,5,8
17,101016,0.85145777,0.75703184,,4,1
18,101017,0.84294319,2.93200572,,4,5
19,101018,0.83451376,-0.16977163,,5,0
20,101019,0.82616862,2.76112056,,4,1
21,101020,0.81790694,1.63966643,,4,5
22,101021,0.80972787,1.69371422,,4,5
23,101022,0.80163059,1.85438059,,4,1
24,101023,0.79361428,3.67308196,,4,8
25,101024,0.78567814,0.04570072,,5,0
26,101025,0.77782136,3.00366761,,5,1
27,101026,0.77004315,2.72869322,,4,3
28,101027,0.76234271,1.92002931,,5,3
29,101028,0.75471929,-1.21093942,,5,5
30,101029,0.74717209,1.67553798,,4,5
31,101030,0.73970037,3.91556404,,5,0
32,101031,0.73230337,2.93947289,,4,5
33,101032,0.72498034,3.84634206,,5,0
34,101033,0.71773053,0.91165046,,5,1
35,101034,0.71055323,1.64135244,,4,12
36,101035,0.70344769,2.8098364,,5,12
37,101036,0.69641322,2.8436175,,4,3
38,101037,0.68944909,1.50693908,,4,1
39,101038,0.6825546,3.74290964,,4,0
40,101039,0.67572905,2.70964539,,4,0
41,101040,0.66897176,3.73380402,,4,3
42,101041,0.66228204,0.03960726,,5,5
43,101042,0.65565922,2.65417241,,4,3
44,101043,0.64910263,1.08742858,,5,8
45,101044,0.6426116,3.69064729,,4,0
46,101045,0.63618549,2.86563379,,5,12
47,101046,0.62982363,2.56700162,,4,12
48,101047,0.62352539,-0.05803705,,5,12
49,101048,0.61729014,1.99533714,,5,3
50,101049,0.61111724,4.0546381,,5,12
51,101050,0.60500607,2.98117907,,5,12
52,101051,0.59895601,1.71669168,,4,0
53,101052,0.59296645,2.53847252,,4,0
54,101053,0.58703678,2.72054056,,5,8
55,101054,0.58116641,2.86102097,,5,3
56,101055,0.57535475,3.9342108,,5,3
57,101056,0.5696012,0.58959462,,4,5
58,101057,0.56390519,3.75802579,,4,3
59,101058,0.55826614,2.61388489,,4,5
60,101059,0.55268348,2.92201849,,5,3
61,101060,0.54715664,2.5691771,,4,12
62,101061,0.54168508,2.91882335,,5,5
63,101062,0.53626823,2.0098133,,5,8
64,101063,0.53090554,3.71922571,,4,3
65,101064,0.52559649,0.7594663,,5,12
66,101065,0.52034052,0.6868728,,5,8
67,101066,0.51513712,0.72254923,,5,3
68,101067,0.50998575,1.87436443,,5,5
69,101068,0.50488589,0.85703768,,5,0
70,101069,0.49983703,1.97081533,,5,12
71,101070,0.49483866,-0.05686993,,5,5
72,101071,0.48989027,2.64366678,,4,3
73,101072,0.48499137,3.76144841,,4,1
74,101073,0.48014146,2.87472584,,4,8
75,101074,0.47534004,2.91351543,,4,5
76,101075,0.47058664,3.82860369,,4,3
77,101076,0.46588078,2.10578336,,4,0
78,101077,0.46122197,2.87894263,,4,3
79,101078,0.45660975,2.55608399,,4,8
80,101079,0.45204365,3.77261066,,4,3
81,101080,0.44752321,1.74438135,,4,0
82,101081,0.44304798,3.00596648,,4,0
83,101082,0.4386175,2.69574622,,4,12
84,101083,0.43423133,3.61301709,,4,8
85,101084,0.42988901,0.87805637,,4,1
86,101085,0.42559012,2.98977614,,5,12
87,101086,0.42133422,1.20376662,,5,12
88,101087,0.41712088,1.73904266,,5,8
89,101088,0.41294967,2.8934783,,4,12
90,101089,0.40882017,2.60310858,,4,1
91,101090,0.40473197,-0.16716165,,5,8
92,101091,0.40068465,2.1052075,,5,8
93,101092,0.39667781,3.99311825,,5,5
94,101093,0.39271103,1.4303082,,4,5
95,101094,0.38878392,3.72919175,,4,1
96,101095,0.38489608,2.1320249,,5,12
97,101096,0.38104712,2.05075892,,5,5
98,101097,0.37723665,1.83676055,,4,3
99,101098,0.37346428,3.80752905,,4,0
100,101099,0.36972964,2.78584679,,4,0
101,101100,0.36603234,2.49825296,,4,1
102,101101,0.36237202,1.71639944,,4,3
103,101102,0.3587483,0.88296529,,4,3
104,101103,0.35516081,3.77280432,,4,5
105,101104,0.35160921,0.98934873,,5,12
106,101105,0.34809311,2.82475701,,4,1
107,101106,0.34461218,1.77382434,,4,1
108,101107,0.34116606,-0.15004353,,5,5
109,101108,0.3377544,2.8110929,,5,12
110,101109,0.33437686,-1.10828796,,5,8
111,101110,0.33103309,0.74107099,,4,0
112,101111,0.32772276,2.01724291,,4,5
113,101112,0.32444553,1.41048702,1.27188563,4,3
114,101113,0.32120107,3.7010533,1.10655288,4,0
115,101114,0.31798906,2.97320898,0.94857484,4,1
116,101115,0.31480917,1.72369049,0.91391201,4,5
117,101116,0.31166108,4.02966994,0.66968523,5,3
118,101117,0.30854447,3.0264942,0.69800197,5,0
119,101118,0.30545903,0.68864197,0.57980061,5,8
120,101119,0.30240444,1.51693145,0.59400909,4,5
121,101120,0.29938039,1.0484613,0.54946529,5,8
122,101121,0.29638659,4.00928577,0.51697774,5,5
123,101122,0.29342272,2.4157677,0.52532464,4,8
124,101123,0.29048849,2.02229974,0.48550941,5,3
125,101124,0.28758361,-0.12446165,0.45837055,5,8
126,101125,0.28470777,-1.09955369,0.57716323,5,1
127,101126,0.2818607,2.99188199,0.58117437,4,0
128,101127,0.27904209,2.99022391,0.45401712,5,1
129,101128,0.27625167,3.74527847,0.49326511,4,3
130,101129,0.27348915,1.59044332,0.54026481,4,8
131,101130,0.27075426,1.89591269,0.42265073,4,5
132,101131,0.26804672,3.66658989,0.54216101,4,8
133,101132,0.26536625,-0.14491244,0.48295866,4,8
134,101133,0.26271259,2.68780828,0.39435211,4,12
135,101134,0.26008546,3.04128975,0.41902828,5,12
136,101135,0.25748461,1.58034621,0.42033777,4,8
137,101136,0.25490976,3.86706356,0.46325284,5,0
138,101137,0.25236066,0.90384994,0.47263164,5,0
139,101138,0.24983706,0.99292111,0.37333911,5,8
140,101139,0.24733869,2.54140805,0.41854872,4,5
141,101140,0.2448653,2.74621823,0.3728539,4,12
142,101141,0.24241665,3.86074881,0.41689103,4,5
143,101142,0.23999248,2.77975088,0.34020019,4,8
144,101143,0.23759255,3.64187694,0.42801253,4,0
145,101144,0.23521663,3.00020571,0.33968334,5,1
146,101145,0.23286446,3.64922774,0.41461007,4,3
147,101146,0.23053582,-0.06064861,0.4126505,5,0
148,101147,0.22823046,0.85401247,0.38514291,4,8
149,101148,0.22594816,1.63532526,0.34821051,4,1
150,101149,0.22368867,0.7693275,0.37239768,4,5
151,101150,0.22145179,0.82119348,0.32421806,5,5
152,101151,0.21923727,2.43955285,0.40686217,4,1
153,101152,0.2170449,2.83289103,0.42831846,4,12
154,101153,0.21487445,1.44751734,0.33886353,4,3
155,101154,0.2127257,1.86732909,0.35644398,4,3
156,101155,0.21059845,2.73229049,0.33907773,4,12
157,101156,0.20849246,2.00900444,0.3680267,4,8
158,101157,0.20640754,2.78146479,0.31886504,4,0
159,101158,0.20434346,3.04091779,0.4620294,4,1
160,101159,0.20230003,2.92982439,0.83856139,5,8
161,101160,0.20027703,1.54601319,0.65261689,4,12
162,101161,0.19827426,1.60936709,0.65701739,4,5
163,101162,0.19629151,0.69701438,0.72518712,4,12
164,101163,0.1943286,1.90609577,0.57982399,4,5
165,101164,0.19238531,1.62768884,0.70256213,5,0
166,101165,0.19046146,2.84802217,0.65421976,4,12
167,101166,0.18855685,0.00082326,0.61929303,5,3
168,101167,0.18667128,0.95571049,0.63508079,5,5
169,101168,0.18480456,2.69888687,0.59202187,4,0
170,101169,0.18295652,2.5745216,0.57075507,4,5
171,101170,0.18112695,2.80443479,0.40649567,4,3
172,101171,0.17931568,2.89129565,0.51710473,4,5
173,101172,0.17752253,3.678149,0.43789486,4,8
174,101173,0.1757473,3.68813252,0.45269301,4,5
175,101174,0.17398983,0.11089829,0.37101104,5,5
176,101175,0.17224993,3.66371143,0.40271279,4,1
177,101176,0.17052743,3.81377198,0.36096953,4,1
178,101177,0.16882216,2.65745253,0.42263462,4,1
179,101178,0.16713394,2.00434244,0.36707257,4,3
180,101179,0.1654626,2.74680427,0.28723884,4,8
181,101180,0.16380797,3.87033006,0.33293773,4,0
182,101181,0.16216989,1.58804675,0.29716744,4,8
183,101182,0.16054819,3.98477007,0.32057766,5,3
184,101183,0.15894271,3.83416056,0.33096103,4,8
185,101184,0.15735328,3.65004134,0.2945057,4,8
186,101185,0.15577975,2.77528521,0.25626344,4,5
187,101186,0.15422195,3.68851767,0.31935719,4,0
188,101187,0.15267973,3.84717007,0.26124541,4,1
189,101188,0.15115293,3.74371838,0.32820135,4,1
190,101189,0.14964141,3.76551887,0.2892336,4,12
191,101190,0.14814499,2.83065773,0.22128611,4,8
192,101191,0.14666354,0.8100375,0.2811137,4,3
193,101192,0.14519691,2.17016247,0.24173157,5,0
194,101193,0.14374494,2.95287331,0.26650379,5,3
195,101194,0.14230749,2.73618381,0.25769788,4,3
196,101195,0.14088441,3.64540045,0.24299507,4,12
197,101196,0.13947557,3.76850245,0.22614261,4,8
198,101197,0.13808081,2.51116227,0.23800526,4,1
199,101198,0.1367,2.80144925,0.22883287,4,3
200,101199,0.135333,1.75097747,0.22672017,4,5
201,101200,0.13397967,1.86417396,0.23480124,5,0
202,101201,0.13263988,2.23039761,0.26350622,5,1
203,101202,0.13131348,2.96399038,0.2742434,5,1
204,101203,0.13000034,3.16317449,0.22159201,5,12
205,101204,0.12870034,1.52655622,0.20177114,4,3
206,101205,0.12741334,1.90661756,0.31078307,4,12
207,101206,0.1261392,3.69316025,0.66326673,4,5
208,101207,0.12487781,2.75869038,0.48866435,5,5
209,101208,0.12362903,3.78205429,0.42647388,4,8
210,101209,0.12239274,3.04943742,0.45771605,4,0
211,101210,0.12116882,3.00227764,0.40255152,4,8
212,101211,0.11995713,1.92612846,0.43254472,5,0
213,101212,0.11875756,2.88985858,0.28298533,4,8
214,101213,0.11756998,1.75739452,0.32129461,4,0
215,101214,0.11639428,1.58465744,0.32686939,4,12
216,101215,0.11523034,2.47381699,0.2821614,4,0
217,101216,0.11407804,2.82062285,0.22586146,4,12
218,101217,0.11293725,2.06586704,0.26768267,4,12
219,101218,0.11180788,2.75917034,0.23153342,4,8
220,101219,0.1106898,0.53975071,0.23352548,4,5
221,101220,0.10958291,2.72791333,0.22193633,4,8
222,101221,0.10848708,0.7237863,0.25173193,4,5
223,101222,0.10740221,2.69670035,0.28562829,4,5
224,101223,0.10632818,3.78111013,0.21340903,4,3
225,101224,0.1052649,2.45124863,0.20927908,4,8
226,101225,0.10421225,3.04423738,0.2200475,5,1
227,101226,0.10317013,3.75249042,0.2126103,4,1
228,101227,0.10213843,1.93500141,0.19032876,4,0
229,101228,0.10111704,3.94256249,0.23223991,4,12
230,101229,0.10010587,1.91910431,0.21852259,4,5
231,101230,0.09910482,2.79390932,0.18162636,4,0
232,101231,0.09811377,3.77937041,0.20231434,4,0
233,101232,0.09713263,2.95410876,0.19333456,4,3
234,101233,0.0961613,1.84193184,0.2478593,4,8
235,101234,0.09519969,2.48745295,0.22148922,4,5
236,101235,0.09424769,1.87234003,0.21442584,4,5
237,101236,0.09330522,0.8367872,0.25021005,4,5
238,101237,0.09237216,2.60943973,0.21048503,4,3
239,101238,0.09144844,3.72124492,0.21274621,4,0
240,101239,0.09053396,2.91282701,0.20410534,4,12
241,101240,0.08962862,2.94811088,0.19820792,4,12
242,101241,0.08873233,3.7994765,0.18783581,4,8
243,101242,0.08784501,3.84168412,0.23516836,4,0
