episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,1201000,1.0,1.92081249,,5,12
2,1201001,0.99,2.72722906,,4,5
3,1201002,0.9801,3.8640265,,5,0
4,1201003,0.970299,1.68346081,,4,1
5,1201004,0.96059601,1.5177716,,4,3
6,1201005,0.95099005,1.69043586,,4,12
7,1201006,0.94148015,-0.08434063,,5,12
8,1201007,0.93206535,3.65738784,,4,0
9,1201008,0.92274469,1.70769109,,4,8
10,1201009,0.91351725,3.95695677,,5,3
11,1201010,0.90438208,3.00599808,,4,12
12,1201011,0.89533825,3.70495246,,4,0
13,1201012,0.88638487,2.98982662,,5,12
14,1201013,0.87752102,0.83019754,,5,1
15,1201014,0.86874581,4.00996747,,5,12
16,1201015,0.86005835,3.66766289,,4,12
17,1201016,0.85145777,2.520337,,4,5
18,1201017,0.84294319,3.68134427,,4,5
19,1201018,0.83451376,1.85459529,,4,5
20,1201019,0.82616862,0.99470987,,4,5
21,1201020,0.81790694,2.54730562,,4,1
22,1201021,0.80972787,2.78400776,,5,0
23,1201022,0.80163059,2.64773495,,4,1
24,1201023,0.79361428,0.96568981,,5,12
25,1201024,0.78567814,1.97348273,,4,12
26,1201025,0.77782136,0.9197911,,5,12
27,1201026,0.77004315,1.52190265,,4,8
28,1201027,0.76234271,1.98466927,,5,5
29,1201028,0.75471929,2.52137605,,4,12
30,1201029,0.74717209,3.06872678,,5,5
31,1201030,0.73970037,2.00702198,,5,5
32,1201031,0.73230337,1.91837465,,4,8
33,1201032,0.72498034,3.99862421,,5,8
34,1201033,0.71773053,2.96432275,,5,0
35,1201034,0.71055323,0.81091322,,5,12
36,1201035,0.70344769,1.91058963,,4,5
37,1201036,0.69641322,3.00951046,,4,0
38,1201037,0.68944909,3.71319089,,4,1
39,1201038,0.6825546,-0.23080992,,5,8
40,1201039,0.67572905,2.87472524,,5,12
41,1201040,0.66897176,1.14989698,,5,5
42,1201041,0.66228204,-0.22437493,,5,1
43,1201042,0.65565922,3.80577295,,4,5
44,1201043,0.64910263,0.8012808,,4,0
45,1201044,0.6426116,2.94730538,,4,5
46,1201045,0.63618549,1.93974232,,4,12
47,1201046,0.62982363,2.00098843,,4,8
48,1201047,0.62352539,-0.24607094,,5,3
49,1201048,0.61729014,1.01965107,,4,0
50,1201049,0.61111724,1.75540454,,5,3
51,1201050,0.60500607,2.65654171,,4,1
52,1201051,0.59895601,1.77284132,,5,12
53,1201052,0.59296645,1.66805693,,4,12
54,1201053,0.58703678,1.01589287,,5,12
55,1201054,0.58116641,0.1466907,,5,1
56,1201055,0.57535475,3.94823318,,5,0
57,1201056,0.5696012,1.70328033,,4,3
58,1201057,0.56390519,-1.12505011,,5,12
59,1201058,0.55826614,2.65098671,,4,0
60,1201059,0.55268348,3.94408495,,5,3
61,1201060,0.54715664,2.79101847,,4,8
62,1201061,0.54168508,3.73385202,,4,12
63,1201062,0.53626823,2.76881347,,5,12
64,1201063,0.53090554,2.96530491,,5,3
65,1201064,0.52559649,1.84493514,,4,0
66,1201065,0.52034052,-0.02092038,,4,12
67,1201066,0.51513712,2.82853834,,4,0
68,1201067,0.50998575,3.97936226,,5,1
69,1201068,0.50488589,2.86262681,,4,0
70,1201069,0.49983703,1.00422932,,5,12
71,1201070,0.49483866,1.84111302,,4,3
72,1201071,0.48989027,3.97834806,,5,5
73,1201072,0.48499137,2.94209682,,4,1
74,1201073,0.48014146,2.03310276,,5,1
75,1201074,0.47534004,0.16962199,,5,12
76,1201075,0.47058664,1.11893348,,4,5
77,1201076,0.46588078,2.74150933,,4,1
78,1201077,0.46122197,2.98680433,,4,0
79,1201078,0.45660975,-0.29751643,,5,5
