episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,1101000,1.0,2.50174172,,4,12
2,1101001,0.99,1.95232478,,4,8
3,1101002,0.9801,2.89562089,,4,0
4,1101003,0.970299,2.99108215,,4,1
5,1101004,0.96059601,2.73955893,,4,3
6,1101005,0.95099005,3.81583112,,4,1
7,1101006,0.94148015,1.94316024,,5,1
8,1101007,0.93206535,3.85482835,,4,1
9,1101008,0.92274469,3.05978227,,5,1
10,1101009,0.91351725,2.82324311,,5,5
11,1101010,0.90438208,2.77878405,,5,8
12,1101011,0.89533825,-0.28111578,,5,3
13,1101012,0.88638487,3.69542489,,4,12
14,1101013,0.87752102,2.02324594,,5,5
15,1101014,0.86874581,1.61120489,,4,5
16,1101015,0.86005835,3.08478451,,5,8
17,1101016,0.85145777,2.92093126,,5,12
18,1101017,0.84294319,1.91899848,,5,0
19,1101018,0.83451376,3.61113121,,4,1
20,1101019,0.82616862,1.46429551,,4,8
21,1101020,0.81790694,2.77009833,,4,3
22,1101021,0.80972787,2.79319454,,4,1
23,1101022,0.80163059,2.69663894,,4,1
24,1101023,0.79361428,3.95341549,,5,12
25,1101024,0.78567814,1.86139064,,5,1
26,1101025,0.77782136,2.69089163,,4,8
27,1101026,0.77004315,1.94555082,,5,5
28,1101027,0.76234271,2.70750789,,5,0
29,1101028,0.75471929,2.14659593,,5,8
30,1101029,0.74717209,2.80296883,,4,12
31,1101030,0.73970037,1.9992108,,5,1
32,1101031,0.73230337,1.79561382,,5,0
33,1101032,0.72498034,2.89149673,,4,1
34,1101033,0.71773053,2.94524434,,5,1
35,1101034,0.71055323,2.96388366,,5,8
36,1101035,0.70344769,1.09433337,,5,3
37,1101036,0.69641322,1.09600348,,5,8
38,1101037,0.68944909,0.98781829,,5,5
39,1101038,0.6825546,3.03578403,,5,8
40,1101039,0.67572905,2.59056808,,4,8
41,1101040,0.66897176,3.80541109,,4,12
42,1101041,0.66228204,2.5144441,,4,8
43,1101042,0.65565922,2.78099653,,5,5
44,1101043,0.64910263,1.96348763,,5,8
45,1101044,0.6426116,0.81119863,,5,1
46,1101045,0.63618549,2.01057039,,5,8
47,1101046,0.62982363,3.06625407,,5,3
48,1101047,0.62352539,3.07173393,,5,1
49,1101048,0.61729014,3.90586988,,5,1
50,1101049,0.61111724,1.57286207,,4,1
51,1101050,0.60500607,2.96237711,,4,5
52,1101051,0.59895601,3.94089462,,5,5
53,1101052,0.59296645,0.89248269,,5,3
54,1101053,0.58703678,2.76871975,,4,8
55,1101054,0.58116641,3.0102479,,4,8
56,1101055,0.57535475,1.94218991,,5,8
57,1101056,0.5696012,0.85346762,,4,8
58,1101057,0.56390519,1.81891467,,5,3
59,1101058,0.55826614,-1.11807499,,5,8
60,1101059,0.55268348,0.9050544,,5,0
61,1101060,0.54715664,2.9146925,,5,5
62,1101061,0.54168508,0.97206658,,5,1
63,1101062,0.53626823,2.91465731,,4,1
64,1101063,0.53090554,1.07212538,,4,8
65,1101064,0.52559649,1.95467664,,5,5
66,1101065,0.52034052,0.0704525,,5,3
67,1101066,0.51513712,2.13791693,,5,0
68,1101067,0.50998575,1.67000095,,5,8
69,1101068,0.50488589,3.66521923,,4,12
70,1101069,0.49983703,2.84914123,,4,3
71,1101070,0.49483866,1.94455934,,4,3
72,1101071,0.48989027,0.97613294,,5,8
73,1101072,0.48499137,2.84579821,,5,1
74,1101073,0.48014146,3.01213466,,5,3
75,1101074,0.47534004,3.86532245,,5,1
76,1101075,0.47058664,3.97106019,,5,5
77,1101076,0.46588078,-0.32359812,,5,3
78,1101077,0.46122197,0.186329,,5,12
79,1101078,0.45660975,4.08370843,,5,3
80,1101079,0.45204365,2.75402394,,5,8
81,1101080,0.44752321,2.21215808,,5,5
82,1101081,0.44304798,0.88308944,,5,8
83,1101082,0.4386175,1.86888943,,5,3
84,1101083,0.43423133,2.91029083,,5,12
85,1101084,0.42988901,1.98721989,,4,0
86,1101085,0.42559012,1.82934964,,5,3
87,1101086,0.42133422,0.84244401,,5,8
88,1101087,0.41712088,2.8427619,,5,1
89,1101088,0.41294967,1.74026602,,5,0
90,1101089,0.40882017,1.71483738,,5,1
91,1101090,0.40473197,1.74800423,,5,8
92,1101091,0.40068465,1.0344277,,5,3
93,1101092,0.39667781,1.12368663,,5,5
94,1101093,0.39271103,2.98350004,,4,5
95,1101094,0.38878392,3.97502653,,5,0
96,1101095,0.38489608,2.90283069,,4,8
97,1101096,0.38104712,3.05373155,,5,3
98,1101097,0.37723665,1.99092774,,5,1
99,1101098,0.37346428,3.93319203,,5,12
100,1101099,0.36972964,1.10422054,,5,5
101,1101100,0.36603234,1.73915032,,5,8
102,1101101,0.36237202,3.76288829,,4,5
103,1101102,0.3587483,3.92931238,,5,0
104,1101103,0.35516081,3.85115255,,4,5
105,1101104,0.35160921,3.14460356,,5,1
106,1101105,0.34809311,1.15850305,,5,8
107,1101106,0.34461218,3.05174863,1.3223083,5,5
108,1101107,0.34116606,2.19618815,1.06135728,5,5
109,1101108,0.3377544,1.20074244,0.96805938,5,0
110,1101109,0.33437686,1.18926758,0.93113986,5,12
111,1101110,0.33103309,2.9844428,0.89138744,5,3
112,1101111,0.32772276,2.89693505,0.77681267,4,5
113,1101112,0.32444553,4.03784659,0.83393983,5,8
114,1101113,0.32120107,-1.03885893,0.72729285,5,5
115,1101114,0.31798906,2.05933231,0.73336088,4,3
116,1101115,0.31480917,0.22513095,0.71164942,5,8
117,1101116,0.31166108,-1.28334972,0.73210806,5,1
118,1101117,0.30854447,1.07600344,0.76433995,5,0
119,1101118,0.30545903,1.991369,0.72551023,5,12
120,1101119,0.30240444,1.78651043,0.64478614,5,1
121,1101120,0.29938039,1.75343626,0.67591047,4,8
122,1101121,0.29638659,2.9049685,0.70219271,5,5
123,1101122,0.29342272,2.93781065,0.5850329,5,1
124,1101123,0.29048849,2.98158274,0.56580864,4,0
125,1101124,0.28758361,1.82646579,0.63847044,5,12
126,1101125,0.28470777,-1.09460064,0.62499669,5,8
127,1101126,0.2818607,2.94887555,0.69169461,5,3
128,1101127,0.27904209,2.88774184,0.64131248,5,1
129,1101128,0.27625167,1.08911543,0.60451134,5,0
130,1101129,0.27348915,-0.00862245,0.6374681,5,8
131,1101130,0.27075426,1.81666454,0.59478919,4,3
132,1101131,0.26804672,4.08603891,0.58251812,5,5
133,1101132,0.26536625,2.08725299,0.61725321,4,3
134,1101133,0.26271259,1.13004198,0.5548272,5,0
135,1101134,0.26008546,1.83559365,0.55406109,5,3
136,1101135,0.25748461,2.94600146,0.57268407,5,5
137,1101136,0.25490976,3.79151749,0.44625546,4,3
138,1101137,0.25236066,3.08029403,0.4678144,5,8
139,1101138,0.24983706,2.97974369,0.50740758,4,5
140,1101139,0.24733869,1.79793569,0.42597009,5,1
141,1101140,0.2448653,1.65120857,0.48923506,4,12
142,1101141,0.24241665,2.06846322,0.43123333,5,1
143,1101142,0.23999248,3.89685519,0.44472862,5,8
144,1101143,0.23759255,1.69444632,0.48841102,5,1
145,1101144,0.23521663,2.75583553,0.427289,4,8
146,1101145,0.23286446,2.05587089,0.3545398,5,8
147,1101146,0.23053582,3.96419622,0.33124973,5,3
148,1101147,0.22823046,1.81789053,0.43337933,5,0
149,1101148,0.22594816,-0.18052688,0.53349124,5,0
150,1101149,0.22368867,3.6789108,0.68799308,4,5
151,1101150,0.22145179,3.79877688,0.66030299,4,5
152,1101151,0.21923727,2.98602214,0.67149355,5,8
153,1101152,0.2170449,2.81007774,0.59695524,4,1
154,1101153,0.21487445,4.02913912,0.45225317,5,0
155,1101154,0.2127257,3.96489175,0.4380343,5,0
156,1101155,0.21059845,0.84833287,0.54927803,5,12
157,1101156,0.20849246,2.47177212,0.47733153,4,1
158,1101157,0.20640754,1.71245001,0.56854436,4,12
159,1101158,0.20434346,3.72360011,0.49500002,4,3
160,1101159,0.20230003,1.51554494,0.51812734,4,8
161,1101160,0.20027703,3.69899542,0.42086016,4,1
162,1101161,0.19827426,2.12435275,0.42350519,4,12
163,1101162,0.19629151,-0.1165511,0.44988152,5,3
164,1101163,0.1943286,1.65112194,0.46728445,4,5
165,1101164,0.19238531,2.86658271,0.4863617,4,1
166,1101165,0.19046146,3.92022691,0.40645772,4,8
167,1101166,0.18855685,3.0139273,0.49401272,4,1
168,1101167,0.18667128,1.35113909,0.44525193,4,1
169,1101168,0.18480456,1.0752178,0.44306787,4,8
170,1101169,0.18295652,1.94358148,0.40747447,4,12
171,1101170,0.18112695,1.65843423,0.45595824,4,5
172,1101171,0.17931568,2.78175781,0.41572855,4,1
173,1101172,0.17752253,2.63890245,0.405824,4,8
174,1101173,0.1757473,3.70805443,0.40294091,4,3
175,1101174,0.17398983,2.94767199,0.36583523,4,1
176,1101175,0.17224993,3.79694453,0.35744872,4,12
177,1101176,0.17052743,0.87484384,0.4120995,4,8
178,1101177,0.16882216,1.94031396,0.43663617,4,8
179,1101178,0.16713394,3.73147988,0.49542998,4,1
180,1101179,0.1654626,3.00963846,0.39238828,4,5
181,1101180,0.16380797,1.18624595,0.36858807,5,0
182,1101181,0.16216989,3.70231978,0.3966738,4,5
183,1101182,0.16054819,3.6890513,0.35170966,4,3
184,1101183,0.15894271,2.6921834,0.37577964,4,8
185,1101184,0.15735328,3.74145004,0.4362269,4,1
186,1101185,0.15577975,1.54279246,0.32792495,4,5
187,1101186,0.15422195,3.77424134,0.39277431,4,0
188,1101187,0.15267973,1.90135771,0.37968873,4,1
189,1101188,0.15115293,0.815552,0.35973386,4,3
190,1101189,0.14964141,1.93837359,0.30917477,4,1
191,1101190,0.14814499,1.49556895,0.37740812,4,0
192,1101191,0.14666354,1.74046873,0.33694822,4,12
193,1101192,0.14519691,3.01455547,0.31297235,4,5
194,1101193,0.14374494,2.70590252,0.31325787,4,1
195,1101194,0.14230749,1.874359,0.33179227,5,5
196,1101195,0.14088441,1.91472079,0.31694233,4,0
197,1101196,0.13947557,3.91316818,0.35295105,4,1
198,1101197,0.13808081,2.60737098,0.78155555,4,8
199,1101198,0.1367,2.76672663,0.56474677,4,5
200,1101199,0.135333,3.81960599,0.4282238,4,1
201,1101200,0.13397967,0.78671226,0.34430343,4,12
202,1101201,0.13263988,2.02536249,0.3130912,5,5
203,1101202,0.13131348,3.70488235,0.31949611,4,8
204,1101203,0.13000034,1.67782457,0.30480513,4,0
205,1101204,0.12870034,1.56875969,0.3038537,4,3
206,1101205,0.12741334,1.79032753,0.27087971,5,3
207,1101206,0.1261392,3.12332289,0.36083373,5,3
208,1101207,0.12487781,2.95610186,0.26712753,5,0
209,1101208,0.12362903,2.65594114,0.22675216,4,1
210,1101209,0.12239274,1.76218606,0.24177257,5,5
211,1101210,0.12116882,3.66452744,0.25054697,4,8
212,1101211,0.11995713,2.07502911,0.22273034,5,5
213,1101212,0.11875756,0.79213453,0.26197522,5,3
214,1101213,0.11756998,3.70365043,0.25515545,4,0
215,1101214,0.11639428,1.90730917,0.23550528,4,12
216,1101215,0.11523034,3.71877839,0.26313905,4,0
217,1101216,0.11407804,3.66123432,0.25359572,4,0
218,1101217,0.11293725,0.74018638,0.23285747,4,1
219,1101218,0.11180788,1.83807796,0.23475092,5,5
220,1101219,0.1106898,2.46789711,0.21201866,4,1
221,1101220,0.10958291,4.00176301,0.25845328,5,12
222,1101221,0.10848708,2.93367697,0.25047946,4,0
223,1101222,0.10740221,3.71831155,0.24314408,4,8
224,1101223,0.10632818,3.71469734,0.21193385,4,5
225,1101224,0.1052649,1.5463915,0.23124624,4,1
226,1101225,0.10421225,3.69327092,0.22110219,4,0
227,1101226,0.10317013,0.66728621,0.21578463,4,3
228,1101227,0.10213843,3.80653112,0.21594616,4,5
229,1101228,0.10111704,-0.16656876,0.24353045,4,8
230,1101229,0.10010587,3.75624892,0.20000596,4,3
231,1101230,0.09910482,2.47436303,0.24542375,4,0
232,1101231,0.09811377,2.86293109,0.18909253,4,12
233,1101232,0.09713263,2.96567853,0.21725065,5,3
234,1101233,0.0961613,2.92211069,0.1968298,4,1
235,1101234,0.09519969,3.93635391,0.20981858,5,5
236,1101235,0.09424769,1.00349923,0.20087461,4,12
237,1101236,0.09330522,2.71940824,0.22118792,4,8
238,1101237,0.09237216,2.80335145,0.21133908,4,0
239,1101238,0.09144844,1.78468079,0.20619821,4,8
240,1101239,0.09053396,2.73402255,0.18599171,4,1
241,1101240,0.08962862,3.73043321,0.21764468,4,1
242,1101241,0.08873233,3.03986357,0.19485608,4,8
243,1101242,0.08784501,3.82732682,0.20852482,4,0
244,1101243,0.08696656,2.83610473,0.20521269,4,0
245,1101244,0.08609689,1.7509763,0.4791608,4,8
246,1101245,0.08523592,3.98351608,0.30329613,5,12
247,1101246,0.08438357,2.04907624,0.25475169,5,0
248,1101247,0.08353973,3.68445668,0.22547085,4,5
249,1101248,0.08270433,1.76355701,0.15347171,5,5
250,1101249,0.08187729,2.47903591,0.19331967,4,0
251,1101250,0.08105852,4.03169582,0.19420851,5,5
252,1101251,0.08024793,3.78179114,0.1881838,4,1
253,1101252,0.07944545,0.71908418,0.17057853,4,8
254,1101253,0.078651,1.74494919,0.17843591,5,3
255,1101254,0.07786449,2.86580288,0.17994715,4,3
256,1101255,0.07708584,2.81295778,0.15232365,4,1
257,1101256,0.07631498,2.5116997,0.17283996,4,0
258,1101257,0.07555183,2.78585126,0.16959695,5,8
259,1101258,0.07479632,0.78376901,0.16623108,4,0
260,1101259,0.07404835,1.92245379,0.16739951,4,1
261,1101260,0.07330787,2.95057011,0.16072061,5,12
262,1101261,0.07257479,2.79923526,0.18844566,4,0
263,1101262,0.07184904,2.57789159,0.1505419,4,0
264,1101263,0.07113055,2.02841374,0.15289237,5,5
265,1101264,0.07041925,3.99935193,0.17656076,5,8
266,1101265,0.06971505,-0.18268373,0.17165774,5,8
267,1101266,0.0690179,2.75235794,0.14137624,5,12
268,1101267,0.06832772,3.67485576,0.14458303,4,5
269,1101268,0.06764445,2.92206765,0.16232296,5,5
270,1101269,0.066968,2.9837837,0.14806819,4,1
271,1101270,0.06629832,2.92898727,0.14635486,4,1
272,1101271,0.06563534,1.58607352,0.17387073,4,0
273,1101272,0.06497899,3.73218259,0.16496201,4,1
274,1101273,0.0643292,2.08679089,0.13694737,4,0
275,1101274,0.0636859,2.89487295,0.14099538,4,1
276,1101275,0.06304905,2.763113,0.17510862,5,8
277,1101276,0.06241855,0.90812103,0.15092016,4,0
278,1101277,0.06179437,3.02038625,0.17393848,5,8
279,1101278,0.06117643,2.83861235,0.14080618,4,0
280,1101279,0.06056466,2.97412898,0.17989822,4,1
281,1101280,0.05995901,2.41701379,0.16421221,4,0
282,1101281,0.05935942,1.50925368,0.16409441,4,0
283,1101282,0.05876583,2.47539171,0.12672663,4,12
284,1101283,0.05817817,2.7520768,0.16571245,4,0
285,1101284,0.05759639,3.72899723,0.14529737,4,3
286,1101285,0.05702043,2.00743191,0.16396446,5,5
287,1101286,0.05645022,0.02791529,0.14995575,5,8
288,1101287,0.05588572,2.10942875,0.14067303,5,5
289,1101288,0.05532686,2.62761641,0.16327884,4,1
290,1101289,0.05477359,2.67279895,0.14667833,4,1
291,1101290,0.05422586,1.66603238,0.22175392,4,1
292,1101291,0.0536836,3.90495607,0.17432395,5,12
293,1101292,0.05314676,2.98239884,0.15905815,4,1
294,1101293,0.0526153,2.67422069,0.13962251,4,1
295,1101294,0.05208914,2.0599365,0.14311794,5,5
296,1101295,0.05156825,3.97754608,0.15168954,5,1
297,1101296,0.05105257,2.8828448,0.16087589,5,8
298,1101297,0.05054204,1.64082881,0.14445334,4,1
299,1101298,0.05003662,2.04644554,0.14713667,5,8
300,1101299,0.05,1.63394244,0.16074425,4,1
301,1101300,0.05,2.83734387,0.14167868,5,0
302,1101301,0.05,2.80145467,0.15588309,5,12
303,1101302,0.05,2.00770835,0.12023827,5,12
304,1101303,0.05,1.73632323,0.12122354,5,12
305,1101304,0.05,2.02646976,0.15527201,5,8
306,1101305,0.05,2.78412228,0.1366978,4,8
307,1101306,0.05,0.03150116,0.15420004,5,12
308,1101307,0.05,1.72546812,0.13008511,4,12
309,1101308,0.05,2.95587277,0.12461731,4,3
310,1101309,0.05,1.74709649,0.15056599,4,3
311,1101310,0.05,2.96230721,0.1233305,4,1
312,1101311,0.05,0.57148461,0.14887788,4,0
313,1101312,0.05,1.86429856,0.14054198,4,1
314,1101313,0.05,3.68624011,0.15587247,4,1
315,1101314,0.05,1.75638635,0.15086419,4,3
316,1101315,0.05,1.07162247,0.15844775,4,3
317,1101316,0.05,2.80775089,0.14030755,4,0
318,1101317,0.05,3.67843333,0.12891461,4,0
319,1101318,0.05,2.92579486,0.13758874,4,5
320,1101319,0.05,4.01619556,0.13242187,5,12
321,1101320,0.05,3.83920982,0.15312293,4,5
322,1101321,0.05,3.67121195,0.12349032,4,0
323,1101322,0.05,2.10635086,0.13160916,5,1
324,1101323,0.05,2.5081953,0.13630647,4,1
325,1101324,0.05,3.9287354,0.11520769,5,12
326,1101325,0.05,2.54515606,0.13853954,4,5
327,1101326,0.05,1.58199164,0.13494305,4,0
328,1101327,0.05,1.69336437,0.12798296,4,1
329,1101328,0.05,1.64363586,0.13998703,4,0
330,1101329,0.05,2.7033623,0.14718826,4,5
331,1101330,0.05,1.61122334,0.1251196,4,3
332,1101331,0.05,1.40321132,0.10405006,4,8
333,1101332,0.05,0.88992637,0.12742258,5,8
334,1101333,0.05,2.02158713,0.14492817,5,8
335,1101334,0.05,3.71461212,0.15442581,4,0
336,1101335,0.05,1.90733098,0.12668731,4,5
337,1101336,0.05,0.24240217,0.13127324,5,12
338,1101337,0.05,2.96231479,0.14706885,5,12
339,1101338,0.05,3.7223519,0.15397747,4,0
340,1101339,0.05,3.8186552,0.14446105,4,1
341,1101340,0.05,2.83882221,0.12222958,4,1
342,1101341,0.05,3.67263512,0.14930439,4,1
343,1101342,0.05,3.81392967,0.12954552,4,0
344,1101343,0.05,2.74781904,0.11546891,4,1
345,1101344,0.05,1.75216856,0.15291932,4,0
346,1101345,0.05,3.60413038,0.142325,4,8
347,1101346,0.05,-0.01731348,0.1482738,5,5
348,1101347,0.05,1.9367667,0.14529032,5,8
349,1101348,0.05,3.77452134,0.16918179,4,3
350,1101349,0.05,1.45251353,0.15620272,4,0
351,1101350,0.05,2.83981077,0.12093379,4,3
352,1101351,0.05,0.7011792,0.15881422,4,12
353,1101352,0.05,2.88578981,0.12717457,4,8
354,1101353,0.05,1.77430915,0.14478486,4,5
355,1101354,0.05,3.71964975,0.12456315,4,1
356,1101355,0.05,2.78984877,0.1349281,4,3
357,1101356,0.05,3.7669163,0.12932811,4,8
358,1101357,0.05,3.71766183,0.14849124,4,1
359,1101358,0.05,1.73433865,0.12969213,4,8
360,1101359,0.05,2.61971574,0.15423835,4,3
361,1101360,0.05,2.89414639,0.1349755,4,1
362,1101361,0.05,2.90015364,0.13190829,4,12
363,1101362,0.05,3.98545548,0.14208493,5,0
364,1101363,0.05,2.78709036,0.12857158,4,3
365,1101364,0.05,3.7146063,0.12943755,4,5
366,1101365,0.05,1.08785853,0.15919283,5,12
367,1101366,0.05,3.6756327,0.1273303,4,5
368,1101367,0.05,0.89063047,0.11545014,4,12
369,1101368,0.05,1.60663942,0.11681354,4,3
370,1101369,0.05,0.84178203,0.12749348,4,3
371,1101370,0.05,1.8088649,0.12788495,4,3
372,1101371,0.05,2.9783086,0.14431978,5,8
373,1101372,0.05,1.97016193,0.13397542,4,3
374,1101373,0.05,2.90930161,0.14266866,4,1
375,1101374,0.05,4.04448453,0.13127159,5,12
376,1101375,0.05,1.62564157,0.14509165,5,12
377,1101376,0.05,1.65398375,0.1271427,4,3
378,1101377,0.05,3.91669489,0.12971949,5,12
379,1101378,0.05,2.96896568,0.1328002,5,12
380,1101379,0.05,0.02652061,0.11854479,5,12
381,1101380,0.05,2.72162033,0.10837184,4,5
382,1101381,0.05,1.70447691,0.1256484,4,3
383,1101382,0.05,2.65411631,0.11408709,4,0
384,1101383,0.05,3.74974519,0.14384931,4,5
385,1101384,0.05,3.63308735,0.1147786,4,8
386,1101385,0.05,2.77074439,0.12247942,4,1
387,1101386,0.05,1.87606419,0.11227389,4,0
388,1101387,0.05,2.83161176,0.12409637,4,5
389,1101388,0.05,1.74610831,0.13611197,4,0
390,1101389,0.05,1.61565278,0.1378042,4,3
391,1101390,0.05,2.52862342,0.11629164,4,1
392,1101391,0.05,2.89145711,0.10944369,5,8
393,1101392,0.05,1.41767666,0.13279684,4,5
394,1101393,0.05,3.78716465,0.11764647,4,12
395,1101394,0.05,3.66458298,0.12607785,4,12
396,1101395,0.05,2.9170335,0.14505971,4,5
397,1101396,0.05,1.90204034,0.12759091,4,0
398,1101397,0.05,1.45641784,0.12866941,4,8
399,1101398,0.05,1.9227103,0.12122703,4,8
400,1101399,0.05,3.76323576,0.11301977,4,12
401,1101400,0.05,0.80714871,0.10627969,5,8
402,1101401,0.05,2.76390277,0.12204023,5,3
403,1101402,0.05,1.92990735,0.12567333,5,12
404,1101403,0.05,2.8758421,0.12131889,5,12
405,1101404,0.05,1.73448869,0.10997931,4,3
406,1101405,0.05,1.72809186,0.10831249,5,3
407,1101406,0.05,2.84420799,0.11757754,4,8
408,1101407,0.05,3.05921288,0.11131604,5,5
409,1101408,0.05,1.81527905,0.13773445,5,12
410,1101409,0.05,3.01320894,0.13421402,4,8
411,1101410,0.05,2.66386688,0.14671659,4,0
412,1101411,0.05,3.77211214,0.11411384,4,1
413,1101412,0.05,2.80279106,0.13322492,4,0
414,1101413,0.05,2.5406192,0.12615421,4,12
415,1101414,0.05,2.99597088,0.12688376,5,0
416,1101415,0.05,1.75965188,0.1080141,4,8
417,1101416,0.05,0.00430293,0.13422027,5,3
418,1101417,0.05,2.65982719,0.11394104,5,5
419,1101418,0.05,2.60681565,0.11139399,4,8
420,1101419,0.05,2.75987428,0.16014885,4,0
421,1101420,0.05,1.11663921,0.13295824,4,8
422,1101421,0.05,2.74193871,0.13498913,4,0
423,1101422,0.05,2.53980898,0.13334643,4,1
424,1101423,0.05,2.43085128,0.1301505,4,0
425,1101424,0.05,2.70374588,0.12638384,4,0
426,1101425,0.05,3.98410225,0.12491229,5,12
427,1101426,0.05,1.72116612,0.13153424,4,8
428,1101427,0.05,3.80427514,0.12705118,4,8
429,1101428,0.05,1.15155794,0.14132552,5,3
430,1101429,0.05,3.88570871,0.14049711,4,8
431,1101430,0.05,2.9633654,0.13478253,4,8
432,1101431,0.05,2.63506242,0.13732102,4,5
433,1101432,0.05,3.04279516,0.13679353,4,3
434,1101433,0.05,2.6612871,0.13556268,4,3
435,1101434,0.05,3.00318102,0.13092771,4,0
436,1101435,0.05,2.87218413,0.13182691,4,1
437,1101436,0.05,2.81635399,0.15506845,4,1
438,1101437,0.05,2.41582404,0.1235212,4,3
439,1101438,0.05,1.60008053,0.14266961,4,5
440,1101439,0.05,2.51217966,0.10505785,4,12
441,1101440,0.05,1.97826755,0.11916193,4,1
442,1101441,0.05,2.58975722,0.13506249,4,5
443,1101442,0.05,2.70460829,0.11370875,4,3
444,1101443,0.05,3.92818665,0.14477023,5,12
445,1101444,0.05,2.82431417,0.12401515,4,5
446,1101445,0.05,2.89591811,0.12345914,4,1
447,1101446,0.05,3.02358094,0.12258561,5,12
448,1101447,0.05,2.90111961,0.13489514,4,1
449,1101448,0.05,1.58589983,0.12380921,4,5
450,1101449,0.05,3.86108041,0.11280098,4,8
451,1101450,0.05,2.84328832,0.12509411,4,12
452,1101451,0.05,0.88943126,0.13541696,5,8
453,1101452,0.05,0.56847616,0.14356485,4,3
454,1101453,0.05,2.92731763,0.13633725,4,3
455,1101454,0.05,3.76163207,0.13848102,4,12
456,1101455,0.05,0.70845681,0.14402474,4,3
457,1101456,0.05,2.71131379,0.13818993,4,8
458,1101457,0.05,3.73080826,0.12002047,4,12
459,1101458,0.05,0.8663595,0.13514614,4,5
460,1101459,0.05,2.73924016,0.12690187,5,3
461,1101460,0.05,3.85066639,0.14631225,4,3
462,1101461,0.05,1.71106217,0.11424864,4,8
463,1101462,0.05,3.6767433,0.11884275,4,1
464,1101463,0.05,3.93509652,0.13384151,5,5
465,1101464,0.05,2.94553725,0.14494317,5,8
466,1101465,0.05,3.02787982,0.13716415,5,8
467,1101466,0.05,-0.02593168,0.12182715,5,12
468,1101467,0.05,2.5089688,0.13532347,4,3
469,1101468,0.05,2.901039,0.1155843,4,5
470,1101469,0.05,2.8931518,0.12468941,4,1
