episode,seed,epsilon,train_return,train_loss,steps,z_steps
1,801000,1.0,1.81255605,,5,1
2,801001,0.99,2.65933987,,4,1
3,801002,0.9801,1.8464362,,4,8
4,801003,0.970299,0.52967493,,4,8
5,801004,0.96059601,3.01072421,,5,5
6,801005,0.95099005,3.00107416,,4,5
7,801006,0.94148015,1.38713694,,4,8
8,801007,0.93206535,-0.09463828,,5,1
9,801008,0.92274469,2.67559793,,4,5
10,801009,0.91351725,1.968869,,4,12
11,801010,0.90438208,4.02657253,,5,1
12,801011,0.89533825,2.60970165,,4,3
13,801012,0.88638487,2.04576986,,5,0
14,801013,0.87752102,2.8757302,,4,8
15,801014,0.86874581,2.75379045,,4,8
16,801015,0.86005835,2.97136831,,5,3
17,801016,0.85145777,0.05719099,,5,12
18,801017,0.84294319,-0.19147196,,5,12
19,801018,0.83451376,2.13191399,,4,3
20,801019,0.82616862,0.66094385,,5,8
21,801020,0.81790694,2.10266415,,5,8
22,801021,0.80972787,2.66418837,,4,12
23,801022,0.80163059,3.13969901,,5,5
24,801023,0.79361428,2.86908871,,5,3
25,801024,0.78567814,1.45729583,,4,5
26,801025,0.77782136,1.95662761,,4,12
27,801026,0.77004315,2.9309135,,5,5
28,801027,0.76234271,2.7762978,,4,0
29,801028,0.75471929,2.03853546,,5,12
30,801029,0.74717209,1.47144855,,4,8
31,801030,0.73970037,2.68655203,,4,5
32,801031,0.73230337,2.61063596,,4,12
33,801032,0.72498034,3.03290194,,5,8
34,801033,0.71773053,3.05751508,,5,12
35,801034,0.71055323,1.97777511,,5,5
36,801035,0.70344769,2.45073713,,4,5
37,801036,0.69641322,2.9444713,,4,3
38,801037,0.68944909,1.77793516,,4,3
39,801038,0.6825546,2.06065298,,5,1
40,801039,0.67572905,1.00766891,,5,12
41,801040,0.66897176,1.78374675,,4,3
42,801041,0.66228204,3.92320373,,5,8
43,801042,0.65565922,2.81314198,,5,12
44,801043,0.64910263,1.88594118,,5,3
45,801044,0.6426116,2.87575105,,5,12
46,801045,0.63618549,1.00806219,,5,8
47,801046,0.62982363,1.9584489,,5,8
48,801047,0.62352539,0.89306244,,5,8
49,801048,0.61729014,4.02139224,,5,3
50,801049,0.61111724,2.53448998,,4,0
51,801050,0.60500607,1.08184162,,5,8
52,801051,0.59895601,-1.00903296,,5,5
53,801052,0.59296645,2.02332785,,5,8
54,801053,0.58703678,2.98797292,,5,5
55,801054,0.58116641,4.03430169,,5,1
56,801055,0.57535475,0.97067636,,5,3
57,801056,0.5696012,0.87350387,,4,8
58,801057,0.56390519,3.7311286,,4,3
59,801058,0.55826614,1.74261306,,4,12
60,801059,0.55268348,2.97667683,,4,0
61,801060,0.54715664,1.18843654,,5,12
62,801061,0.54168508,2.95517077,,5,1
63,801062,0.53626823,2.7585421,,5,1
64,801063,0.53090554,1.81994774,,5,3
65,801064,0.52559649,2.96252731,,4,1
66,801065,0.52034052,0.6997011,,5,8
67,801066,0.51513712,0.82812794,,5,12
68,801067,0.50998575,2.8311869,,4,8
69,801068,0.50488589,1.75755531,,4,5
70,801069,0.49983703,4.06377806,,5,12
71,801070,0.49483866,2.76846794,,5,12
72,801071,0.48989027,2.51933507,,4,3
73,801072,0.48499137,4.08446128,,5,0
74,801073,0.48014146,3.07124244,,5,0
75,801074,0.47534004,3.05003657,,5,12
76,801075,0.47058664,1.58621306,,4,3
77,801076,0.46588078,1.97979571,,5,0
78,801077,0.46122197,1.80279256,,5,1
79,801078,0.45660975,1.95607073,,5,12
80,801079,0.45204365,0.8457412,,4,3
81,801080,0.44752321,0.64782514,,5,1
82,801081,0.44304798,4.03641308,,5,12
83,801082,0.4386175,0.69636736,,4,3
84,801083,0.43423133,2.96200382,,4,5
85,801084,0.42988901,3.0517603,,5,1
86,801085,0.42559012,3.99458027,,5,12
87,801086,0.42133422,2.99983657,,5,8
88,801087,0.41712088,-0.2820768,,5,1
89,801088,0.41294967,2.06887547,,5,1
90,801089,0.40882017,2.90575011,,5,8
91,801090,0.40473197,1.51896805,,4,8
92,801091,0.40068465,2.90294276,,4,12
93,801092,0.39667781,0.79327759,,5,12
94,801093,0.39271103,1.70345063,,5,0
95,801094,0.38878392,3.02219834,,5,3
96,801095,0.38489608,3.13130333,,5,12
97,801096,0.38104712,2.89805964,,4,8
98,801097,0.37723665,-0.042561,,5,0
99,801098,0.37346428,3.04569294,,5,8
100,801099,0.36972964,1.18002806,,5,8
101,801100,0.36603234,3.99953413,,5,0
102,801101,0.36237202,3.09961472,,5,8
103,801102,0.3587483,-0.06139571,,5,8
104,801103,0.35516081,4.01778329,,5,12
105,801104,0.35160921,2.1163876,,5,5
